# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Apr 19 11:14:37 2022
#
# User preference: *
#
# CONSTRAINT:  where (cb_flag = 0
# CONSTRAINT:  and discoverymethod like '%Transit%'
# CONSTRAINT:  and disc_facility like '%Kepler%'
# CONSTRAINT:  and pl_controv_flag = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
#
pl_name,cb_flag,discoverymethod,disc_facility,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_trandep,st_rad,st_mass
Kepler-1122 b,0,Transit,Kepler,0,42.19173570,0.231500,2.040,4.82000,0.000000,0.048870,0.89,0.92
Kepler-1123 b,0,Transit,Kepler,0,4.33946454,0.049700,1.670,3.43000,0.000000,0.033740,0.90,0.93
Kepler-1124 b,0,Transit,Kepler,0,2.85234897,0.030500,1.280,2.18000,0.000000,0.140290,0.34,0.35
Kepler-1125 b,0,Transit,Kepler,0,17.67006420,0.134800,1.840,4.04000,0.000000,0.034840,0.94,0.95
Kepler-1126 b,0,Transit,Kepler,0,108.59332900,0.412600,1.730,3.64000,0.000000,0.034960,0.93,0.92
Kepler-1127 b,0,Transit,Kepler,0,5.12330347,0.055600,1.960,4.50000,0.000000,0.028620,0.95,0.97
Kepler-1128 b,0,Transit,Kepler,0,61.61781670,0.302000,3.650,12.90000,0.000000,0.135070,0.91,0.94
Kepler-1129 b,0,Transit,Kepler,0,24.33978040,0.164400,2.960,9.06000,0.000000,0.077730,1.00,1.00
Kepler-1129 c,0,Transit,Kepler,0,76.53695860,0.352800,2.730,7.90000,0.000000,0.065220,1.00,1.00
Kepler-113 b,0,Transit,Kepler,0,4.75400000,0.050200,1.820,11.70000,0.000000,0.074870,0.69,0.75
Kepler-113 c,0,Transit,Kepler,0,8.92507000,0.076300,2.180,8.70000,0.000000,0.097750,0.69,0.75
Kepler-1130 b,0,Transit,Kepler,0,5.45298175,0.059500,0.800,0.43700,0.000000,0.009410,0.81,0.90
Kepler-1130 c,0,Transit,Kepler,0,3.26663995,0.042300,0.792,0.42200,0.000000,0.005700,0.84,0.94
Kepler-1130 d,0,Transit,Kepler,0,4.27225017,0.050600,0.645,0.20200,0.000000,0.005240,0.84,0.94
Kepler-1131 b,0,Transit,Kepler,0,3.53232449,0.045900,1.590,3.15000,0.000000,0.023660,1.04,1.03
Kepler-1132 b,0,Transit,Kepler,0,62.89162280,0.288100,2.350,6.12000,0.000000,0.079100,0.83,0.87
Kepler-1133 b,0,Transit,Kepler,0,11.55562343,0.098300,1.970,4.54000,0.000000,0.044150,0.90,0.93
Kepler-1134 b,0,Transit,Kepler,0,17.13263989,0.124200,2.640,7.46000,0.000000,0.085020,0.81,0.84
Kepler-1135 b,0,Transit,Kepler,0,76.95785700,0.343600,1.850,4.08000,0.000000,0.036710,0.94,0.96
Kepler-1136 b,0,Transit,Kepler,0,2.36172433,0.029900,1.640,3.33000,0.000000,0.058700,0.68,0.72
Kepler-1137 b,0,Transit,Kepler,0,23.92107910,0.187100,2.200,5.48000,0.000000,0.015080,1.84,1.50
Kepler-1138 b,0,Transit,Kepler,0,3.17060005,0.041500,1.700,3.53000,0.000000,0.032540,0.92,0.95
Kepler-1139 b,0,Transit,Kepler,0,0.81316672,0.016500,1.190,1.81000,0.000000,0.017820,0.91,0.94
Kepler-114 b,0,Transit,Kepler,0,5.18854900,0.053000,1.260,6.80000,0.000000,0.035360,0.67,0.77
Kepler-114 c,0,Transit,Kepler,0,8.04100000,0.064820,1.600,2.80000,0.000000,0.059040,0.54,0.56
Kepler-114 d,0,Transit,Kepler,0,11.77600000,0.083580,2.530,3.90000,0.000000,0.142910,0.54,0.56
Kepler-1140 b,0,Transit,Kepler,0,24.08627070,0.147800,2.770,8.10000,0.000000,0.104170,0.73,0.76
Kepler-1141 b,0,Transit,Kepler,0,2.34451194,0.034500,0.820,0.47700,0.000000,0.005870,1.07,1.01
Kepler-1142 b,0,Transit,Kepler,0,18.30272480,0.134300,1.470,2.76000,0.000000,0.018670,0.96,0.97
Kepler-1143 b,0,Transit,Kepler,0,2.88890485,0.037100,1.670,3.43000,0.000000,0.040220,0.77,0.81
Kepler-1143 c,0,Transit,Kepler,0,210.63059100,0.647700,3.600,12.60000,0.000000,0.165780,0.77,0.81
Kepler-1144 b,0,Transit,Kepler,0,17.14647302,0.129100,1.990,4.62000,0.000000,0.044030,0.96,0.98
Kepler-1145 b,0,Transit,Kepler,0,3.97076766,0.044300,1.400,2.54000,0.000000,0.034920,0.75,0.79
Kepler-1146 b,0,Transit,Kepler,0,2.35226580,0.032500,1.230,2.04000,0.000000,0.031860,0.70,0.74
Kepler-1147 b,0,Transit,Kepler,0,10.62784997,0.096100,2.610,7.32000,0.000000,0.032670,1.14,1.09
Kepler-1148 b,0,Transit,Kepler,0,1.10446351,0.018800,1.690,3.50000,0.000000,0.049350,0.77,0.81
Kepler-1149 b,0,Transit,Kepler,0,3.73089898,0.047300,1.440,2.67000,0.000000,0.019120,1.01,1.02
Kepler-115 b,0,Transit,Kepler,0,2.40367900,0.036000,1.090,1.32000,0.000000,0.007490,1.21,1.07
Kepler-115 c,0,Transit,Kepler,0,8.99088900,0.087000,2.600,7.27000,0.000000,0.046970,1.21,1.07
Kepler-1150 b,0,Transit,Kepler,0,2.78786839,0.038200,1.020,1.04000,0.000000,0.020090,0.72,0.76
Kepler-1151 b,0,Transit,Kepler,0,65.64784240,0.319700,2.220,5.56000,0.000000,0.058870,0.85,0.88
Kepler-1152 b,0,Transit,Kepler,0,1.64680191,0.022300,0.870,0.59000,0.000000,0.030540,0.53,0.55
Kepler-1153 b,0,Transit,Kepler,0,1.75583533,0.027700,1.730,3.64000,0.000000,0.041510,0.88,0.91
Kepler-1154 b,0,Transit,Kepler,0,5.18561420,0.063100,2.340,6.08000,0.000000,0.025260,1.43,1.26
Kepler-1154 c,0,Transit,Kepler,0,8.45808312,0.087500,2.360,6.17000,0.000000,0.025870,1.43,1.26
Kepler-1155 b,0,Transit,Kepler,0,33.46974300,0.200600,2.030,4.78000,0.000000,0.037070,1.03,1.03
Kepler-1156 b,0,Transit,Kepler,0,11.89520511,0.099400,1.320,2.30000,0.000000,0.018430,1.00,1.00
Kepler-1157 b,0,Transit,Kepler,0,4.45743164,0.044800,1.090,1.32000,0.000000,0.017570,0.71,0.76
Kepler-1158 b,0,Transit,Kepler,0,13.53962930,0.124600,2.340,6.08000,0.000000,0.013420,1.95,1.41
Kepler-1159 b,0,Transit,Kepler,0,22.70816791,0.160300,2.370,6.21000,0.000000,0.029880,1.28,1.19
Kepler-116 b,0,Transit,Kepler,0,5.96873400,0.069000,3.420,11.60000,0.000000,0.052790,1.45,1.21
Kepler-116 c,0,Transit,Kepler,0,13.07163000,0.116000,2.300,5.90000,0.000000,0.024460,1.45,1.21
Kepler-1160 b,0,Transit,Kepler,0,7.97034958,0.075500,2.140,5.22000,0.000000,0.049080,0.89,0.92
Kepler-1161 b,0,Transit,Kepler,0,10.71252541,0.078400,2.130,5.18000,0.000000,0.119860,0.57,0.59
Kepler-1162 b,0,Transit,Kepler,0,32.56370690,0.190000,2.210,5.52000,0.000000,0.057830,0.84,0.89
Kepler-1163 b,0,Transit,Kepler,0,6.11786898,0.068500,1.030,1.08000,0.000000,0.005940,1.35,1.22
Kepler-1164 b,0,Transit,Kepler,0,3.97599768,0.045700,1.120,1.46000,0.000000,0.020600,0.79,0.85
Kepler-1165 b,0,Transit,Kepler,0,9.47852200,0.091400,1.550,3.02000,0.000000,0.018460,1.18,1.13
Kepler-1165 c,0,Transit,Kepler,0,29.96870041,0.196900,3.361,11.20000,0.000000,0.030950,1.08,1.13
Kepler-1166 b,0,Transit,Kepler,0,33.24068820,0.197500,1.690,3.50000,0.000000,0.034190,0.86,0.90
Kepler-1167 b,0,Transit,Kepler,0,1.00393374,0.017500,1.710,3.57000,0.000000,0.049110,0.75,0.79
Kepler-1168 b,0,Transit,Kepler,0,55.82265390,0.266300,2.500,6.80000,0.000000,0.087960,0.82,0.87
Kepler-1169 b,0,Transit,Kepler,0,6.11009134,0.070900,0.940,0.77900,0.000000,0.006430,1.23,1.24
Kepler-117 b,0,Transit,Kepler,0,18.79592280,0.144500,8.059,29.87500,0.049300,0.243140,1.61,1.13
Kepler-117 c,0,Transit,Kepler,0,50.79039100,0.280400,12.341,584.78000,0.032300,0.567110,1.61,1.13
Kepler-1170 b,0,Transit,Kepler,0,9.98969327,0.088000,2.410,6.39000,0.000000,0.098840,0.76,0.80
Kepler-1171 b,0,Transit,Kepler,0,1.44259224,0.028400,2.560,7.08000,0.000000,0.017450,1.95,1.58
Kepler-1172 b,0,Transit,Kepler,0,26.02044230,0.168000,3.200,10.30000,0.000000,0.116440,0.89,0.92
Kepler-1173 b,0,Transit,Kepler,0,0.76985360,0.015700,0.890,0.64000,0.000000,0.010960,0.82,0.86
Kepler-1174 b,0,Transit,Kepler,0,6.89225223,0.073200,1.590,3.15000,0.000000,0.021440,1.04,1.04
Kepler-1175 b,0,Transit,Kepler,0,37.94563000,0.218100,2.990,9.22000,0.000000,0.103290,0.86,0.90
Kepler-1176 b,0,Transit,Kepler,0,24.17385790,0.158900,2.450,6.57000,0.000000,0.053260,1.02,1.01
Kepler-1177 b,0,Transit,Kepler,0,106.24754700,0.430100,1.900,4.27000,0.000000,0.039740,0.97,0.98
Kepler-1178 b,0,Transit,Kepler,0,31.80634000,0.159600,1.070,1.24000,0.000000,0.014170,0.75,0.80
Kepler-1179 b,0,Transit,Kepler,0,2.68505749,0.034600,1.320,2.30000,0.000000,0.026800,0.81,0.84
Kepler-118 b,0,Transit,Kepler,0,7.51849600,0.073000,1.960,4.50000,0.000000,0.030020,1.09,0.81
Kepler-118 c,0,Transit,Kepler,0,20.17202000,0.141000,7.680,45.70000,0.000000,0.536810,1.09,0.81
Kepler-1180 b,0,Transit,Kepler,0,16.86012860,0.124600,1.990,4.62000,0.000000,0.027340,1.14,1.09
Kepler-1181 b,0,Transit,Kepler,0,4.89337519,0.062100,1.570,3.09000,0.000000,0.013840,1.30,1.17
Kepler-1182 b,0,Transit,Kepler,0,11.17394617,0.098100,2.410,6.39000,0.000000,0.032480,1.05,1.04
Kepler-1183 b,0,Transit,Kepler,0,28.50571890,0.179300,2.820,8.35000,0.000000,0.075580,0.99,1.00
Kepler-1184 b,0,Transit,Kepler,0,53.59910440,0.286300,2.680,7.65000,0.000000,0.052310,1.07,1.05
Kepler-1185 b,0,Transit,Kepler,0,104.35189760,0.429700,1.330,2.33000,0.000000,0.024380,0.87,0.96
Kepler-1186 b,0,Transit,Kepler,0,16.07677615,0.128100,2.230,5.60000,0.000000,0.059190,0.93,0.95
Kepler-1187 b,0,Transit,Kepler,0,18.87064068,0.140100,2.610,7.32000,0.000000,0.059600,1.09,1.06
Kepler-1188 b,0,Transit,Kepler,0,17.13695430,0.135000,2.080,4.98000,0.000000,0.036210,1.06,1.04
Kepler-1189 b,0,Transit,Kepler,0,3.78858982,0.046700,1.770,3.78000,0.000000,0.013590,1.16,1.11
Kepler-119 b,0,Transit,Kepler,0,2.42208200,0.035000,3.600,12.60000,0.000000,0.187180,0.84,0.92
Kepler-119 c,0,Transit,Kepler,0,4.12510300,0.049000,0.920,0.72100,0.000000,0.011470,0.84,0.92
Kepler-1190 b,0,Transit,Kepler,0,10.45843441,0.084500,1.330,2.33000,0.000000,0.033200,0.72,0.76
Kepler-1191 b,0,Transit,Kepler,0,5.60014851,0.058700,1.510,2.89000,0.000000,0.032920,0.81,0.85
Kepler-1192 b,0,Transit,Kepler,0,25.20347870,0.169300,2.360,6.17000,0.000000,0.069710,0.83,0.86
Kepler-1193 b,0,Transit,Kepler,0,2.83265213,0.040300,1.320,2.30000,0.000000,0.011470,1.21,1.08
Kepler-1194 b,0,Transit,Kepler,0,16.22371307,0.121200,1.510,2.89000,0.000000,0.026230,0.92,0.94
Kepler-1195 b,0,Transit,Kepler,0,8.49642241,0.072600,2.080,4.98000,0.000000,0.083400,0.71,0.74
Kepler-1196 b,0,Transit,Kepler,0,66.18490310,0.317900,2.230,5.60000,0.000000,0.056050,0.97,0.98
Kepler-1197 b,0,Transit,Kepler,0,2.03231845,0.028300,1.250,2.10000,0.000000,0.030840,0.72,0.78
Kepler-1198 b,0,Transit,Kepler,0,7.68477160,0.073200,1.470,2.76000,0.000000,0.027410,0.90,0.93
Kepler-1199 b,0,Transit,Kepler,0,15.04471980,0.115200,1.150,1.60000,0.000000,0.009790,1.17,0.94
Kepler-12 b,0,Transit,Kepler,0,4.43796290,0.055300,19.661,137.30256,0.000000,1.672110,1.48,1.17
Kepler-120 b,0,Transit,Kepler,0,6.31250100,0.055000,2.150,8.50000,0.000000,0.128600,0.53,0.65
Kepler-120 c,0,Transit,Kepler,0,12.79458500,0.088000,1.530,2.96000,0.000000,0.081670,0.53,0.65
Kepler-1200 b,0,Transit,Kepler,0,1.11854972,0.018800,1.060,1.20000,0.000000,0.023480,0.70,0.74
Kepler-1201 b,0,Transit,Kepler,0,15.18725932,0.118300,2.290,5.86000,0.000000,0.029250,1.24,1.15
Kepler-1202 b,0,Transit,Kepler,0,28.68513240,0.179000,2.940,8.96000,0.000000,0.068910,1.04,1.03
Kepler-1203 b,0,Transit,Kepler,0,0.58800076,0.011400,1.060,1.20000,0.000000,0.029740,0.61,0.64
Kepler-1204 b,0,Transit,Kepler,0,85.73502850,0.387700,3.050,9.53000,0.000000,0.084330,1.03,1.03
Kepler-1205 b,0,Transit,Kepler,0,1.07839035,0.019600,1.410,2.57000,0.000000,0.032580,0.81,0.84
Kepler-1206 b,0,Transit,Kepler,0,1.21699766,0.020100,1.640,3.33000,0.000000,0.045980,0.75,0.80
Kepler-1207 b,0,Transit,Kepler,0,13.68237119,0.115600,1.620,3.26000,0.000000,0.017960,1.06,1.06
Kepler-1208 b,0,Transit,Kepler,0,11.08507637,0.090100,2.320,5.99000,0.000000,0.077180,0.76,0.80
Kepler-1209 b,0,Transit,Kepler,0,25.36911600,0.180000,1.510,2.89000,0.000000,0.011380,1.38,1.23
Kepler-121 b,0,Transit,Kepler,0,3.17742200,0.039000,2.340,6.08000,0.000000,0.113430,0.70,0.86
Kepler-121 c,0,Transit,Kepler,0,41.00801100,0.216000,2.270,5.77000,0.000000,0.100450,0.70,0.86
Kepler-1210 b,0,Transit,Kepler,0,8.07124073,0.075300,1.700,3.53000,0.000000,0.031820,0.92,0.94
Kepler-1211 b,0,Transit,Kepler,0,11.01816836,0.098500,2.550,7.04000,0.000000,0.054570,0.94,0.96
Kepler-1212 b,0,Transit,Kepler,0,12.94130146,0.108200,2.140,5.22000,0.000000,0.032880,1.15,1.10
Kepler-1213 b,0,Transit,Kepler,0,5.34982412,0.063500,1.190,1.81000,0.000000,0.008880,1.21,1.14
Kepler-1214 b,0,Transit,Kepler,0,18.82634264,0.128000,2.360,6.17000,0.000000,0.079580,0.80,0.85
Kepler-1215 b,0,Transit,Kepler,0,4.76703963,0.052800,1.220,1.98000,0.000000,0.016340,0.93,0.95
Kepler-1216 b,0,Transit,Kepler,0,4.37034536,0.051900,1.390,2.51000,0.000000,0.017780,0.98,0.99
Kepler-1217 b,0,Transit,Kepler,0,2.03232507,0.032600,1.990,4.62000,0.000000,0.031550,1.08,1.06
Kepler-1218 b,0,Transit,Kepler,0,22.92212660,0.156400,1.440,2.67000,0.000000,0.014030,1.10,1.06
Kepler-1219 b,0,Transit,Kepler,0,16.10467749,0.141800,2.120,5.14000,0.000000,0.012300,1.94,1.25
Kepler-122 b,0,Transit,Kepler,0,5.76619300,0.064000,2.340,6.08000,0.000000,0.036480,1.22,1.08
Kepler-122 c,0,Transit,Kepler,0,12.46598800,0.108000,5.870,29.00000,0.000000,0.223210,1.22,1.08
Kepler-122 d,0,Transit,Kepler,0,21.58747500,0.155000,2.200,5.48000,0.000000,0.033680,1.22,1.08
Kepler-122 e,0,Transit,Kepler,0,37.99327300,0.227000,2.600,27.70000,0.000000,0.040370,1.22,1.08
Kepler-122 f,0,Transit Timing Variations,Kepler,0,56.26800000,0.287000,1.750,36.00000,0.000000,0.034880,0.95,1.03
Kepler-1220 b,0,Transit,Kepler,0,7.42693741,0.073400,1.520,2.92000,0.000000,0.022650,0.99,1.00
Kepler-1221 b,0,Transit,Kepler,0,12.00096042,0.090600,1.880,4.19000,0.000000,0.048010,0.82,0.87
Kepler-1222 b,0,Transit,Kepler,0,1.91694425,0.028200,0.790,0.41800,0.000000,0.010510,0.80,0.84
Kepler-1223 b,0,Transit,Kepler,0,16.30125900,0.118600,1.220,1.98000,0.000000,0.027920,0.75,0.80
Kepler-1224 b,0,Transit,Kepler,0,13.32351601,0.116500,1.330,2.33000,0.000000,0.011010,1.22,1.18
Kepler-1225 b,0,Transit,Kepler,0,7.01075434,0.077100,1.820,3.97000,0.000000,0.022280,1.19,1.13
Kepler-1226 b,0,Transit,Kepler,0,17.29234530,0.136100,1.450,2.70000,0.000000,0.020310,1.02,1.02
Kepler-1227 b,0,Transit,Kepler,0,94.28875770,0.409200,2.290,5.86000,0.000000,0.050540,0.95,0.97
Kepler-1228 b,0,Transit,Kepler,0,0.57736958,0.012500,1.540,2.99000,0.000000,0.040040,0.74,0.78
Kepler-1229 b,0,Transit,Kepler,0,86.82898900,0.300600,1.400,2.54000,0.000000,0.085700,0.51,0.54
Kepler-123 b,0,Transit,Kepler,0,17.23236600,0.135000,2.940,55.30000,0.000000,0.050980,1.26,1.01
Kepler-123 c,0,Transit,Kepler,0,26.69507400,0.181000,1.480,2.79000,0.000000,0.013260,1.26,1.01
Kepler-1230 b,0,Transit,Kepler,0,9.95661537,0.092100,2.710,7.80000,0.000000,0.058680,1.08,1.06
Kepler-1231 b,0,Transit,Kepler,0,10.41725184,0.091400,1.420,2.60000,0.000000,0.021040,1.00,1.01
Kepler-1232 b,0,Transit,Kepler,0,26.78391830,0.167300,1.930,4.38000,0.000000,0.036530,0.89,0.92
Kepler-1233 b,0,Transit,Kepler,0,45.12630420,0.263000,2.600,7.27000,0.000000,0.040560,1.25,1.16
Kepler-1234 b,0,Transit,Kepler,0,11.94014029,0.096000,2.810,8.30000,0.000000,0.063170,0.76,0.80
Kepler-1235 b,0,Transit,Kepler,0,4.16055856,0.049100,0.790,0.41800,0.000000,0.007580,0.90,0.93
Kepler-1236 b,0,Transit,Kepler,0,31.05716180,0.180300,2.140,5.22000,0.000000,0.063660,0.82,0.86
Kepler-1237 b,0,Transit,Kepler,0,84.57332260,0.377800,2.860,8.55000,0.000000,0.089160,0.90,0.94
Kepler-1238 b,0,Transit,Kepler,0,4.14787559,0.054100,1.930,4.38000,0.000000,0.013760,1.48,1.30
Kepler-1239 b,0,Transit,Kepler,0,5.19104016,0.062500,2.900,8.75000,0.000000,0.029010,1.57,1.40
Kepler-124 b,0,Transit,Kepler,0,3.41049300,0.039000,0.730,0.31500,0.000000,0.013620,0.64,0.84
Kepler-124 c,0,Transit,Kepler,0,13.82137500,0.100000,1.750,3.71000,0.000000,0.076520,0.64,0.84
Kepler-124 d,0,Transit,Kepler,0,30.95085100,0.170000,1.110,1.41000,0.000000,0.030140,0.64,0.84
Kepler-1240 b,0,Transit,Kepler,0,4.86638150,0.055700,1.150,1.60000,0.000000,0.014380,0.96,0.98
Kepler-1241 b,0,Transit,Kepler,0,18.55257010,0.133600,2.630,7.41000,0.000000,0.077150,0.80,0.84
Kepler-1242 b,0,Transit,Kepler,0,13.62798432,0.103900,2.260,5.73000,0.000000,0.091280,0.74,0.77
Kepler-1243 b,0,Transit,Kepler,0,16.83207290,0.125600,1.750,3.71000,0.000000,0.032600,0.94,0.96
Kepler-1244 b,0,Transit,Kepler,0,3.70428172,0.050200,1.350,2.39000,0.000000,0.005830,1.77,1.46
Kepler-1245 b,0,Transit,Kepler,0,4.35409304,0.048400,1.440,2.67000,0.000000,0.027710,0.83,0.86
Kepler-1245 c,0,Transit,Kepler,0,2.93658468,0.037200,1.440,2.67000,0.000000,0.027960,0.83,0.86
Kepler-1246 b,0,Transit,Kepler,0,11.32271513,0.084800,1.360,2.42000,0.000000,0.028360,0.69,0.73
Kepler-1247 b,0,Transit,Kepler,0,13.71220213,0.109100,2.330,6.04000,0.000000,0.078670,0.82,0.86
Kepler-1248 b,0,Transit,Kepler,0,7.46725407,0.080600,1.180,1.76000,0.000000,0.007570,1.21,1.21
Kepler-1249 b,0,Transit,Kepler,0,24.33471270,0.167000,2.380,6.26000,0.000000,0.032310,1.28,1.19
Kepler-125 b,0,Transit,Kepler,0,4.16438900,0.041000,2.370,6.21000,0.000000,0.252910,0.51,0.54
Kepler-125 c,0,Transit,Kepler,0,5.77446400,0.051000,0.740,0.33000,0.000000,0.026530,0.51,0.54
Kepler-1250 b,0,Transit,Kepler,0,2.60754383,0.039300,1.920,4.35000,0.000000,0.035150,0.98,0.99
Kepler-1251 b,0,Transit,Kepler,0,45.09046430,0.247800,1.840,4.04000,0.000000,0.043560,0.89,0.92
Kepler-1252 b,0,Transit,Kepler,0,15.05403290,0.107800,1.670,3.43000,0.000000,0.022150,1.09,1.06
Kepler-1253 b,0,Transit,Kepler,0,68.88619150,0.313300,1.330,2.33000,0.000000,0.014450,1.10,0.97
Kepler-1254 b,0,Transit,Kepler,0,9.99113313,0.083300,1.550,3.02000,0.000000,0.039170,0.75,0.78
Kepler-1254 c,0,Transit,Kepler,0,3.60084276,0.042200,1.300,2.24000,0.000000,0.029630,0.75,0.78
Kepler-1254 d,0,Transit,Kepler,0,5.72717226,0.057500,1.310,2.27000,0.000000,0.031090,0.75,0.78
Kepler-1255 b,0,Transit,Kepler,0,36.29193360,0.222600,2.320,5.99000,0.000000,0.037470,1.12,1.08
Kepler-1256 b,0,Transit,Kepler,0,12.41277540,0.106300,1.490,2.83000,0.000000,0.010810,1.36,1.17
Kepler-1257 b,0,Transit,Kepler,0,2.66831376,0.037600,1.520,2.92000,0.000000,0.026620,0.87,0.90
Kepler-1258 b,0,Transit,Kepler,0,0.98494017,0.020100,0.860,0.56600,0.000000,0.008140,0.99,0.99
Kepler-1259 b,0,Transit,Kepler,0,0.66308526,0.014100,1.430,2.63000,0.000000,0.032270,0.77,0.80
Kepler-126 b,0,Transit,Kepler,0,10.49571100,0.099000,1.520,2.92000,0.070000,0.011310,1.36,1.18
Kepler-126 c,0,Transit,Kepler,0,21.86974100,0.162000,1.580,3.12000,0.190000,0.011520,1.36,1.18
Kepler-126 d,0,Transit,Kepler,0,100.28313400,0.448000,2.500,6.80000,0.020000,0.032870,1.36,1.18
Kepler-1260 b,0,Transit,Kepler,0,19.11877530,0.144400,1.770,3.78000,0.000000,0.021750,1.08,1.06
Kepler-1261 b,0,Transit,Kepler,0,48.43089910,0.239000,2.260,5.73000,0.000000,0.088640,0.77,0.82
Kepler-1262 b,0,Transit,Kepler,0,8.67900242,0.083000,1.820,3.97000,0.000000,0.030160,0.98,0.99
Kepler-1263 b,0,Transit,Kepler,0,4.55139967,0.049900,1.140,1.55000,0.000000,0.018870,0.80,0.84
Kepler-1264 b,0,Transit,Kepler,0,0.96852602,0.019100,1.180,1.76000,0.000000,0.012810,0.98,0.99
Kepler-1265 b,0,Transit,Kepler,0,6.49441289,0.061200,1.350,2.39000,0.000000,0.035730,0.69,0.71
Kepler-1266 b,0,Transit,Kepler,0,28.47474800,0.168900,2.580,7.18000,0.000000,0.076380,0.76,0.80
Kepler-1266 c,0,Transit,Kepler,0,4.86631012,0.052000,1.680,3.46000,0.000000,0.036670,0.83,0.79
Kepler-1267 b,0,Transit,Kepler,0,13.03139450,0.105700,3.010,9.32000,0.000000,0.057330,1.20,1.15
Kepler-1268 b,0,Transit,Kepler,0,40.99039860,0.238300,2.030,4.78000,0.000000,0.029730,1.09,1.06
Kepler-1269 b,0,Transit,Kepler,0,37.33315360,0.226000,1.630,3.29000,0.000000,0.018780,1.15,1.10
Kepler-127 b,0,Transit,Kepler,0,14.43588900,0.125000,1.400,2.54000,0.470000,0.011290,1.36,1.27
Kepler-127 c,0,Transit,Kepler,0,29.39319500,0.200000,2.660,7.56000,0.030000,0.031770,1.36,1.27
Kepler-127 d,0,Transit,Kepler,0,48.63040800,0.280000,2.640,7.46000,0.030000,0.035240,1.36,1.27
Kepler-1270 b,0,Transit,Kepler,0,6.03356196,0.066300,3.320,11.00000,0.000000,0.008950,3.38,1.28
Kepler-1271 b,0,Transit,Kepler,0,3.02559550,0.041800,1.480,2.79000,0.000000,0.012830,1.23,1.13
Kepler-1272 b,0,Transit,Kepler,0,51.13097040,0.270500,2.370,6.21000,0.000000,0.038230,1.09,1.06
Kepler-1273 b,0,Transit,Kepler,0,28.62565300,0.185700,2.490,6.76000,0.000000,0.065270,0.91,0.94
Kepler-1274 b,0,Transit,Kepler,0,6.98152703,0.080600,1.420,2.60000,0.000000,0.003740,2.17,1.45
Kepler-1275 b,0,Transit,Kepler,0,3.65691115,0.048800,1.480,2.79000,0.000000,0.011810,1.36,1.23
Kepler-1276 b,0,Transit,Kepler,0,12.57200950,0.107200,1.190,1.81000,0.000000,0.009230,1.21,1.14
Kepler-1277 b,0,Transit,Kepler,0,40.83650120,0.223700,1.600,3.19000,0.000000,0.027520,0.92,0.94
Kepler-1278 b,0,Transit,Kepler,0,3.23941344,0.041900,1.010,1.01000,0.000000,0.007740,1.16,1.11
Kepler-1279 b,0,Transit,Kepler,0,23.47741010,0.163300,1.750,3.71000,0.000000,0.015120,1.33,1.21
Kepler-128 b,0,Transit,Kepler,0,15.09000000,0.123100,1.430,0.77000,0.000000,0.007420,1.61,1.09
Kepler-128 c,0,Transit,Kepler,0,22.80400000,0.162200,1.340,0.90000,0.000000,0.006640,1.61,1.09
Kepler-1280 b,0,Transit,Kepler,0,66.55790570,0.380000,1.870,4.16000,0.000000,0.021420,1.32,1.20
Kepler-1281 b,0,Transit,Kepler,0,3.11602791,0.041500,1.640,3.33000,0.000000,0.034520,0.83,0.87
Kepler-1282 b,0,Transit,Kepler,0,2.13194651,0.033500,1.550,3.02000,0.000000,0.026940,0.89,0.92
Kepler-1283 b,0,Transit,Kepler,0,12.94609780,0.106200,1.910,4.31000,0.000000,0.016870,1.25,1.16
Kepler-1284 b,0,Transit,Kepler,0,0.66407381,0.014300,1.210,1.92000,0.000000,0.021260,0.79,0.84
Kepler-1285 b,0,Transit,Kepler,0,14.79674580,0.126800,0.970,0.87100,0.000000,0.005610,1.28,1.20
Kepler-1286 b,0,Transit,Kepler,0,11.25402929,0.099100,2.150,5.27000,0.000000,0.043340,0.98,1.00
Kepler-1287 b,0,Transit,Kepler,0,11.47685909,0.097600,1.540,2.99000,0.000000,0.024060,0.94,0.96
Kepler-1288 b,0,Transit,Kepler,0,2.76122421,0.043500,1.120,1.46000,0.000000,0.006780,1.29,1.20
Kepler-1289 b,0,Transit,Kepler,0,7.99019627,0.078500,1.520,2.92000,0.000000,0.016590,1.17,1.10
Kepler-129 b,0,Transit,Kepler,0,15.79000000,0.130000,2.400,20.00000,0.010000,0.020310,1.65,1.18
Kepler-129 c,0,Transit,Kepler,0,82.20000000,0.390000,2.520,43.00000,0.200000,0.023390,1.65,1.18
