#50th percentile and +/- 1-sigma values for stellar parameters: metallicity z, log10age(yr) tau, masses M1 and M2 in solar mass, radii R1 and R2 in solar radius, flux ratio f2/f1 frat in kepler bandpass
#KIC z z+sigma z-sigma tau(log10yr) tau+sigma tau-sigma m1(msun) m1+sigma m1-sigma m2(msun) m2+sigma m2-sigma r1(rsun) r1+sigma r1-sigma r2(rsun) r2+sigma r2-sigma frat frat+sigma frat-sigma            
9119652 0.0202213414 0.0032725846 -0.0028006288 8.9913515934 0.2657619187 -0.3462538819 1.0719755222 0.021019875 -0.0280554562 0.9493380092 0.0176915441 -0.0214306359 0.9847418865 0.0062190462 -0.0071651695 0.8473646097 0.0062316113 -0.0078115712 0.5295952961 0.0044827908 -0.0041145934            
9159301 0.055706172 0.0030308621 -0.0039464957 6.3459793585 0.0012517899 -0.0005475015 3.3485302957 0.009998387 -0.0143379516 2.7111511753 0.0093383894 -0.0100538951 3.5597174264 0.0073917247 -0.0071106319 3.9232282706 0.0109133356 -0.0109892874 0.1272614315 0.001055512 -0.0010617245            
9163674 0.0236372532 0.0038166545 -0.002709793 9.3892582507 0.0220680016 -0.0441017964 1.3133239826 0.0139815156 -0.0077653409 1.179339654 0.0229213662 -0.0125734564 1.5206337491 0.0046567826 -0.0082939981 1.2184794532 0.0244876866 -0.0137704795 0.5654509985 0.0301332284 -0.0162005801            
9164836 0.0071715762 0.0009663555 -0.0013623681 9.6743325761 0.0688772177 -0.0691673852 0.9832722262 0.0232753974 -0.0301942968 0.6841513129 0.0115492879 -0.0168363871 1.0740941023 0.0062388644 -0.0078847424 0.6454220188 0.0085307554 -0.0140401396 0.1139561716 0.0049822836 -0.0048727321            
9179531 0.0020222842 0.0014281979 -0.0007069888 6.7705613216 0.082117108 -0.0797708589 1.0322276487 0.0449097736 -0.0517426438 1.0141003211 0.0461723498 -0.0542192959 1.2810476358 0.0181732577 -0.0235340482 1.2584010014 0.0192688822 -0.0218659639 0.9210711821 0.0154450602 -0.01250891            
9205993 0.0390625774 0.0061069158 -0.0121272059 7.1074211371 0.0293542043 -0.0471898318 2.5623806905 0.4357174396 -0.1891736718 1.4749813175 0.0246086954 -0.01921455 2.0038304072 0.06663878 -0.0280271699 1.7707439949 0.0599148461 -0.0257903695 0.1227011435 0.001856693 -0.0017579043            
9207508 0.0286459221 0.0003024291 -0.0005656366 6.5899002815 0.0073909944 -0.0062388873 2.6136858342 0.0096223432 -0.015448891 2.0941705771 0.0010910466 -0.0020276331 3.0443703743 0.0021844805 -0.0038313381 2.6022451575 0.0026067513 -0.0032095768 0.1135243202 0.0002189532 -0.0002148402            
9210828 0.0295405503 0.006859917 -0.010175148 8.4949600194 0.3464241622 -0.5229664173 1.2185459361 0.0133688164 -0.0189554105 1.1031442444 0.0146257828 -0.0240889237 1.1406595136 0.0120900958 -0.0053779763 0.9997749661 0.0088340535 -0.0151879189 0.6219614571 0.0140306598 -0.0387190548            
9236858 0.0199637055 0.0070299152 -0.0075161142 8.8205124265 0.0566114071 -0.0531028237 1.8358008774 0.0086937049 -0.0174725841 1.0268026338 0.0072119358 -0.0146130243 1.9051338189 0.0035538336 -0.0071086113 0.9230978356 0.0019695491 -0.0034303293 0.0637722823 +7.573923632e-05 -7.38976469e-05            
9246715 0.0249498022 0.0011795103 -0.0010570124 9.1569302436 0.0005186552 -0.0005246658 1.9721147628 0.0039251555 -0.0027641178 1.9692324669 0.0037702275 -0.0039631956 8.0593441395 0.01614966 -0.036041608 8.0592092678 0.0202517593 -0.0238390812 0.996689701 0.0087412533 -0.0158664607            
9266285 0.029954558 0.0092267526 -0.0096299147 9.3246442807 0.0646838383 -0.0729839548 1.5163380043 0.0430357835 -0.0342173832 0.7710940995 0.0148328212 -0.0121911646 2.0687110982 0.0135190984 -0.0114663253 0.6948804522 0.0108413853 -0.00853825 0.0244842357 0.0001575733 -0.0001668649            
9282687 0.0054868612 0.0007357278 -0.0006333397 6.7793176766 0.0082375759 -0.0080941529 1.4821522745 0.0570520582 -0.036276999 0.7158177555 0.0105709505 -0.0070551259 2.065942481 0.0216055196 -0.0141605806 1.1135994937 0.0089017865 -0.0095043059 0.0363301137 0.0005128477 -0.0004681317            
9284741 0.0013205098 0.000507419 -0.0002393556 9.655567848 0.100424763 -0.1932478174 0.7659030743 0.0285487901 -0.017131272 0.8080909231 0.0326683485 -0.0195704681 0.7179838232 0.0105778736 -0.0068849906 0.7843306575 0.0089732872 -0.0055903159 1.3468974671 0.0097140055 -0.0091315555            
9291368 0.0065662294 0.0009440946 -0.0011112608 6.1144886202 0.0456280584 -0.0443445648 3.2198653424 0.0296431815 -0.040241543 2.3821416664 0.0451239345 -0.0260391668 3.5316477977 0.0602575125 -0.0323891218 3.7326867031 0.0345401828 -0.0274580018 0.1455188605 0.0037942725 -0.0056104562            
9291748 0.01003066 0.0001216431 -0.000135331 9.5412257091 0.0019580844 -0.0014013524 1.2514536771 0.0025494386 -0.0023694068 1.3111653753 0.0024135717 -0.0023682895 1.9001487881 0.0278779127 -0.0185430282 3.2480836582 0.010333734 -0.0109644972 1.0982618047 0.0246632072 -0.023301974            
9343862 0.0209011193 0.0050002462 -0.0032876789 7.5510573742 0.0407206541 -0.0826550234 3.0369278582 0.2139683717 -0.1885525061 1.4251316746 0.0354000894 -0.0253774127 2.0895536749 0.038296258 -0.0352877564 1.3763638645 0.032467275 -0.0213204495 0.0913407498 0.002459624 -0.0013776583            
9344623 0.0130359772 0.0009230952 -0.0012408755 9.4580379313 0.0070760669 -0.0061057457 1.267161825 0.0085090355 -0.0108904343 1.1306649972 0.0071572266 -0.0091729129 1.5880537264 0.0029371952 -0.0038763468 1.2126464332 0.0038933481 -0.0046666033 0.5380487396 0.0008146826 -0.0009940544            
9353182 0.0129455742 0.0001634367 -0.0001400119 9.7331137562 0.0048160683 -0.0057665568 1.1397608175 0.0039090612 -0.0035290773 0.570294042 0.0005734116 -0.00057058 1.7369726878 0.0015634086 -0.0013892003 0.5660094835 0.0005180109 -0.0005214912 0.0100630923 +7.307021716e-06 -7.3655806e-06            
9357275 0.0042385232 0.0017447145 -0.0012428274 8.8575511033 0.0051104507 -0.0055819584 1.9341757949 0.0080429211 -0.0076587978 0.944364083 0.005111585 -0.00397061 2.0400524206 0.0025396053 -0.0028400961 0.8609739534 0.0027554533 -0.0026594874 0.0392212738 0.0001465185 -0.0001418399            
9392702 0.0120562972 0.00184394 -0.0032010664 9.4244993025 0.0562548792 -0.0680364858 1.3661137214 0.0217688982 -0.0193973333 0.797255737 0.0070265872 -0.0061741226 1.9609904256 0.0085890877 -0.0086025129 0.7269746851 0.0032830272 -0.0035076889 0.0510300666 +6.6200853052e-05 -6.35330089e-05            
9411317 0.0015262361 0.0001633081 -0.0001529153 7.620353355 0.0436923856 -0.0470803051 0.5404661784 0.0088385774 -0.0091734215 0.0973776503 0.004765569 -0.0042207894 0.5661372808 0.0172352678 -0.0160003448 0.2290448551 0.0096706725 -0.0090784771 0.0225926716 0.0020473708 -0.0011461957            
9451096 0.0081154048 0.0028009866 -0.0023000972 9.0572094518 0.0557544413 -0.047871095 1.5718831061 0.0327499114 -0.0441276637 1.0026529506 0.0157365515 -0.0194159928 1.7138428325 0.0104770636 -0.014242481 0.9323472436 0.0083354006 -0.009298056 0.1077538602 0.0009699551 -0.0010681377            
9468384 0.0206369423 0.0060667055 -0.0044328128 9.3287808846 0.1277454602 -0.2199767436 1.2898828097 0.0608030923 -0.0361584493 0.8017946499 0.0163470376 -0.0115844307 1.4270181294 0.0173331389 -0.0102684917 0.7245954017 0.0090241627 -0.0070718883 0.0722533347 0.0001168606 -0.0001167467            
9474485 0.0435232467 0.011991533 -0.017437763 9.9017388279 0.1385418723 -0.2296257905 0.8692697621 0.0469991711 -0.0350521659 0.8632138067 0.0461420329 -0.0344084542 0.8503728776 0.0150547012 -0.0115924473 0.8416568263 0.0148666947 -0.0113235968 0.9555185422 0.003257804 -0.0041777978            
9474969 0.0055332195 0.0003679499 -0.0002917813 9.3331826219 0.0034607072 -0.0021368304 1.4430291213 0.0002112957 -0.0002670592 1.0305101527 0.0015550162 -0.0013229471 2.8391241506 0.0005518859 -0.0005463799 1.0389699388 0.0003153557 -0.0003200939 0.1303627173 +6.82845899999e-06 -6.43812000001e-06            
9479460 0.005360985 0.000614717 -0.0005218478 6.6484396251 0.0295249205 -0.0083266844 1.9496545465 0.0091687028 -0.0212206383 1.5253220236 0.0052360273 -0.0101136114 1.9181954449 0.0069222516 -0.0082152792 2.0712220499 0.0054841764 -0.0069694172 0.2392583878 0.0020756012 -0.0019921687            
9520700 0.001828282 0.0010187445 -0.0006224627 9.3462129989 0.0599951182 -0.0744415521 1.2122453268 0.0397019854 -0.0355055208 0.9351302344 0.0200264135 -0.0159497896 1.3265238728 0.0118568599 -0.0103934769 0.9113192145 0.0128723118 -0.0113230733 0.2299507759 0.0032386896 -0.0024793444            
9529733 0.001071882 +4.94585704e-05 -4.54288655024e-05 9.5423164926 0.0011101912 -0.001426766 1.1500963847 0.0009007839 -0.0010934019 0.8875107443 0.0007458642 -0.0007867588 2.4762995372 0.001860431 -0.0018736089 0.8917780704 0.0014764556 -0.00122107 0.1133908335 +3.85774657e-05 -3.88535455e-05            
9532123 0.0183579068 0.0034069464 -0.0022911153 9.964688599 0.0300273501 -0.0522497648 1.0070756388 0.0356152106 -0.023445109 0.7516137528 0.0193051668 -0.0120469348 1.3288935105 0.0113107543 -0.0087310803 0.72300138 0.0115921398 -0.0050706479 0.1186820157 0.0014345473 -0.0013239281            
9532421 0.0021534729 0.0021069607 -0.0009962871 9.9304723985 0.1136780263 -0.2924757631 0.6313554962 0.0384289545 -0.0199881131 0.1382191012 0.0070632307 -0.0053010476 0.6061167018 0.0139777061 -0.0104362007 0.1586114906 0.0078258228 -0.0077487077 0.0054205326 0.0001193653 -0.0001183477            
9540450 0.0497855229 0.0065236098 -0.0102153281 7.5014361231 0.0152887964 -0.0116580679 1.3904423166 0.0068899427 -0.0056603549 1.0079422742 0.0086452133 -0.0036141591 1.3575608837 0.0029223421 -0.0018560637 0.9952105672 0.0023944541 -0.0023049915 0.2881291449 0.001236102 -0.0011719283            
9549472 0.0086877769 0.0003609908 -0.0004767094 9.4149411323 0.0170147386 -0.0198514513 1.3806348532 0.0138428622 -0.0120830351 0.5701223247 0.0036196024 -0.0032950326 2.1854981269 0.0083248487 -0.0084348068 0.556043401 0.0028196161 -0.0030059548 0.006189131 +1.766156663e-05 -1.6445988266e-05            
9569866 0.0306888202 0.0015067586 -0.0006026677 9.0095750152 0.0419196819 -0.0712907799 1.2261867963 0.0085703524 -0.0054689348 0.8338830772 0.0031530211 -0.0019302558 1.1890386226 0.0023290122 -0.0021566979 0.7407473707 0.0014692484 -0.0010028845 0.1249238237 0.0001668451 -0.0001736129            
9597095 0.0040361432 0.0010298763 -0.0009277156 7.0787003748 0.1719532611 -0.1954566088 2.9116826365 0.2291501775 -0.2047820362 0.9350129399 0.0223172924 -0.0381471284 1.5823203691 0.0841575443 -0.0996512074 1.0647014642 0.0908030236 -0.0908857534 0.0255408153 0.0023669921 -0.0021470839            
9602595 0.0200011702 +2.376520094e-06 -1.020133794e-06 6.219114251 +5.74362900005e-05 -5.98847239992e-05 3.5891808264 +2.99237700001e-05 -6.08558999993e-05 2.8166118941 0.0005180749 -0.0004570997 3.4108476489 0.001531739 -0.0014371378 4.2177517179 0.0024866366 -0.0022107241 0.1432810837 0.000288062 -0.0002648004            
9613070 0.0183812217 0.0050093302 -0.0040058854 8.3481630756 0.3497451653 -0.2238774014 1.4293663133 0.0136980728 -0.0315013415 0.6017113744 0.0224155727 -0.0189532956 1.3938961076 0.0150781375 -0.0119083811 0.5779430864 0.021120383 -0.0165999535 0.0097674667 0.0009206474 -0.000590232            
9632895 0.006570669 0.0001178226 -0.0001284215 9.9433509291 0.019201259 -0.0250704086 0.7776072866 0.0055416279 -0.0045278591 0.1831438846 0.0011731757 -0.0010962153 0.7779069283 0.0026035846 -0.002320034 0.2043216752 0.0009791215 -0.0009214297 0.0026443763 +1.61690458104e-05 -1.63559537556e-05            
9635529 0.0170507408 0.0013932432 -0.0013253363 9.3852712726 0.0042901058 -0.0075195596 1.3734160048 0.0092204335 -0.0078435567 1.1191604737 0.0072006913 -0.0060597689 1.7621802565 0.0037559944 -0.0034389756 1.1265169718 0.0072258712 -0.0042371069 0.3313325862 0.0030277017 -0.0016748193            
9637299 0.0423385413 0.0066498438 -0.00600515 7.6944214484 0.0131458661 -0.0288705487 1.3409585557 0.0081610638 -0.0063781571 0.7985943524 0.0024643965 -0.0053743581 1.2949887547 0.0022041822 -0.0024432404 0.7525886915 0.0013391036 -0.0014656637 0.0814810514 +7.991687812e-05 -7.6789224548e-05            
9641031 0.019129041 0.0019225191 -0.0017380092 7.4323096471 0.0115416178 -0.0116814415 1.3262670966 0.0033353738 -0.0041454503 0.9866125138 0.0057737791 -0.0063647995 1.2675958989 0.0039963248 -0.0040735081 1.003115456 0.0058459958 -0.0066653735 0.2844322095 0.0048317191 -0.0052900794            
9649222 0.011424264 0.0005320751 -0.0006069219 9.9506356702 0.0301759161 -0.0349483793 0.8990930545 0.009407337 -0.0087943655 0.2702390838 0.0025371083 -0.0025746237 0.9941289283 0.0042430285 -0.0052050805 0.2821512425 0.0017842482 -0.0020739525 0.0026410803 +2.8961452564e-05 -2.860488895e-05            
9652632 0.0172013699 0.0017719018 -0.0016015661 9.3795354902 0.0064940904 -0.0081851369 1.41908583 0.0106428313 -0.0089990377 1.2136555954 0.0152426053 -0.0135034633 1.9221190154 0.0088255366 -0.0106085258 1.3132493748 0.0246936162 -0.0213889696 0.4346957038 0.0229114793 -0.0184437583            
9656543 0.0106547916 0.0026111563 -0.0017222505 9.8765701128 0.1591164898 -0.3713331245 0.8435047155 0.077206166 -0.0465503935 0.8097258354 0.0692250649 -0.0418598433 0.8394581236 0.0232457113 -0.0149625896 0.7894412589 0.0237392418 -0.0145363488 0.7677928982 0.0114719977 -0.0089918061            
9658118 0.0035533424 0.0001541791 -8.42235998684e-05 9.0848453779 0.0145664767 -0.0008716741 1.6837395935 +6.56170548001e-05 -0.0179009297 1.6510935723 0.0004842201 -0.0168221652 2.2928076656 0.001038112 -0.0022209491 2.0731711428 0.0009838198 -0.0069968093 0.8576823651 0.0072146099 -0.0007088752            
9673173 0.0358907722 0.0048140014 -0.0047852788 9.1283663258 0.0725643822 -0.0682207232 1.538446447 0.035937136 -0.0453246356 1.5152970163 0.0360737828 -0.0465295643 1.7945973074 0.044895025 -0.0499802059 1.7461303153 0.0497758812 -0.0589913491 0.9342361755 0.1328582469 -0.1202840255            
9711751 0.0303698945 0.0121510082 -0.0087279224 7.2800387572 0.0454642127 -0.0474168195 1.540488712 0.0264533006 -0.0309527026 1.2555970109 0.0319738729 -0.0335900503 1.5438568497 0.046177253 -0.0502388125 1.4033576221 0.0621294971 -0.0646052646 0.5267294826 0.1400557079 -0.1079924286            
9715925 0.0146185611 0.0032355224 -0.0020667575 9.7989654801 0.2079603507 -0.4289649688 0.8088745087 0.0420879865 -0.0356520089 0.5585177977 0.0236920812 -0.0220042096 0.7676516843 0.0094096142 -0.0088519295 0.5575504232 0.020699089 -0.0232397565 0.0863020052 0.0186332592 -0.0173144229            
9762519 0.0122593028 0.001831258 -0.0017981965 9.457283167 0.1493809726 -0.145602517 0.9804369803 0.0226203241 -0.0300199197 0.6390385859 0.0122913108 -0.0129500342 0.9372442177 0.0075087449 -0.007914885 0.614755536 0.0100764973 -0.0082319485 0.078640398 0.0023719839 -0.0024286472            
9767392 0.0166957972 0.0019951591 -0.0014985459 9.4999761619 0.0156071806 -0.0181582992 1.2962081493 0.0149599777 -0.0143310821 1.3383621181 0.0172563994 -0.0127841 1.6793825806 0.0101396577 -0.0111846895 1.8678965533 0.0105427671 -0.0083317886 1.1902060396 0.0163533799 -0.0192936247            
9774400 0.0025835628 0.0008020362 -0.0002041708 8.2991376089 0.0190641623 -0.001629557 3.4960572984 0.000770291 -0.01686059 1.0789862177 0.8540135317 -0.0127888707 7.3512973728 1.276010032 -0.0157334222 0.9948378483 0.3917652046 -0.0114859412 0.0053359031 0.0398721221 -1.191358279e-05            
9777062 0.0150280813 0.0003575973 -0.0002241858 7.025160648 0.002867684 -0.0024147315 1.7425696459 0.0068276659 -0.0077918567 1.622757812 0.0104065318 -0.0077383629 1.6826908907 0.0078039809 -0.0118283948 1.759009703 0.0088089356 -0.0065233295 0.9369855254 0.0258920812 -0.0189424669            
9784230 0.0025572946 0.0010394364 -0.0009757239 7.2428709609 0.059504056 -0.0720596081 0.1817041044 0.0397620135 -0.0445173227 0.1845406814 0.0404542658 -0.0456845775 0.4414130651 0.0301023171 -0.0393592773 0.4447039401 0.0303796844 -0.0403110366 1.027457119 0.0056388958 -0.0047393271            
9818732 0.0151547158 0.0015108506 -0.0023845992 9.480079443 0.0126376471 -0.0173718633 1.2430289263 0.0114969146 -0.0136372288 1.1355244881 0.0128056739 -0.0113461796 1.5003524582 0.0028954259 -0.0071872598 1.2170835541 0.0130938969 -0.0103620097 0.6145869504 0.0160104329 -0.0118572466            
9832545 0.0388089605 0.0129478781 -0.0084462112 8.026098843 0.0407718997 -0.0869054981 2.8726259299 0.1895492499 -0.1659288173 1.5288832391 0.0464111025 -0.046230217 2.3746753128 0.0383708808 -0.0349867734 1.5091487507 0.0306361904 -0.02790421 0.1085008957 0.0002545285 -0.0002337226            
9837544 0.0108728588 0.001857826 -0.0013479768 9.8645684206 0.0995803123 -0.2011940991 0.7589286624 0.0342893743 -0.0210623906 0.7303670286 0.0287206677 -0.0190794655 0.726224314 0.0119401777 -0.0070660159 0.6986976039 0.0072919489 -0.0062937117 0.7775271953 0.0055851645 -0.0072561632            
9837578 0.0401731281 0.0010299886 -0.0006904365 8.4451776451 0.0600504659 -0.0957177701 1.2161389687 0.0028681653 -0.0020039454 1.0655127563 0.0022908298 -0.0019356164 1.1361355258 0.0011091711 -0.0009184357 0.9515446623 0.0011169667 -0.0011479603 0.5028694213 0.00132652 -0.001515426            
9843435 0.009296434 0.0009376345 -0.0007262652 6.5587123135 0.0111869681 -0.0122572641 2.1608236661 0.011049314 -0.0106628394 1.5383102483 0.015020445 -0.0174427868 3.3296829653 0.0106948799 -0.00948848 1.9102224681 0.0090687898 -0.0076569231 0.0903267266 0.0001774291 -0.0001774489            
9850387 0.0042966558 0.0004008783 -0.0002246055 6.887726875 0.0064982159 -0.0053817401 1.4569221338 0.0132773432 -0.0175906578 1.3480634267 0.016698548 -0.0219918918 1.6533661904 0.0310581404 -0.0184803816 1.8666583235 0.0358438001 -0.0471394355 0.6475412349 0.0399755644 -0.052777608            
9851142 0.012180844 0.0034271169 -0.0020445837 9.1054043314 0.052530841 -0.030036469 1.7414820631 0.0491353066 -0.0719773634 0.7198448759 0.0175660164 -0.0202416235 2.446108137 0.0304095432 -0.0372492035 0.6596863766 0.0109490811 -0.0121139561 0.009712485 +4.1488043405e-05 -4.03041552722e-05            
9892471 0.0168520421 0.0032328919 -0.0020101598 9.81091064 0.1363510684 -0.2976994421 0.9654558015 0.0623268726 -0.0431024354 0.5665344898 0.021926047 -0.0132721155 1.0023723402 0.0215464065 -0.0118056332 0.5654678371 0.0243005383 -0.0124556849 0.0296434374 0.0081679334 -0.0052099969            
9896435 0.002283607 0.0012652864 -0.0006740845 8.0872026781 0.121529305 -0.0714444174 0.4901054409 0.0160511228 -0.0116225279 0.0961363146 0.0089259348 -0.0039624475 0.4503799629 0.0055191806 -0.0057969139 0.1660163902 0.0033890827 -0.0041430546 0.0173602835 0.0003958231 -0.0003460296            
9907505 0.0109805534 0.0016423781 -0.0018070285 8.0533840988 0.1222015803 -0.1183354843 0.9542927565 0.0149205091 -0.0104485534 0.4405559814 0.0161225692 -0.0111696185 0.8392656991 0.0148488981 -0.0104674539 0.4535234184 0.0288174048 -0.0193335392 0.0180326207 0.002024837 -0.0011116766            
9913481 0.0346107823 0.0030572852 -0.0028952504 8.7899820798 0.0158767947 -0.0159995684 2.3309097393 0.026661394 -0.0235729501 1.9630840782 0.0321569848 -0.0338065598 3.1410634787 0.0264718945 -0.0308444702 2.1599972375 0.0593391723 -0.0550198137 0.4172186509 0.0430134258 -0.0372122765            
9934208 0.0041110888 0.0005891815 -0.0006129234 10.0501563438 0.0231760468 -0.0733859374 0.7001025339 0.0145313367 -0.0058726018 0.2185710681 0.0038354555 -0.0029972314 0.7017861769 0.005763874 -0.0046407125 0.2325972178 0.0023112219 -0.0023950832 0.0083116437 +6.47756597e-05 -6.495967779e-05            
9936698 0.0188256971 0.010058599 -0.0072507667 8.8932785468 0.1644056725 -0.170186866 1.5405129127 0.0372870897 -0.0644141138 1.1274339146 0.0232917943 -0.0370252265 1.6068096323 0.0138116467 -0.0205207351 1.0519022315 0.0134192192 -0.0146529257 0.2205205218 0.0052735762 -0.0053782745            
